7907,1.0
6488,0.0
10930,1.0
8684,0.0
5336,1.0
3776,0.0
7259,1.0
11663,1.0
2153,0.0
5955,1.0
8338,0.0
4643,1.0
3417,1.0
10024,1.0
5144,0.0
1850,1.0
398,0.0
4167,0.0
4586,1.0
8835,1.0
4540,0.0
1861,0.0
1699,1.0
5632,0.0
8776,0.0
2322,1.0
6547,0.0
4755,1.0
2374,1.0
11697,1.0
6545,1.0
4272,1.0
10002,0.0
11840,1.0
1989,1.0
7817,1.0
